,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
225,0.925598288,0.22363239,0.009399414,0.001495255,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
226,1.194599295,0.171760904,0.0104002,0.001199953,0.0001,"(50, 50)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
227,1.865000057,0.142306897,0.010998964,0.001674368,0.0001,"(50, 50)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
228,1.692199707,0.300079462,0.012799549,0.001470658,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
229,1.980398655,0.290243362,0.013399792,0.002060218,0.0001,"(50, 50)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
230,3.133214045,1.556698937,0.015399408,0.002497754,0.0001,"(50, 50)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.500802621,0.5,0.5,0.5,0.500160524,0.000321048
231,3.199622393,0.971150154,0.017399693,0.001624954,0.0001,"(50, 50)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
232,2.765475798,0.419612504,0.019398451,0.002726446,0.0001,"(50, 50)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
233,3.270428085,1.197517905,0.021199417,0.002314835,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.5,0.5,0.500525158,0.5,0.5,0.500104914,0.000209975,69,0.5,0.5,0.501722918,0.503359579,0.5,0.501016499,0.001348248
234,3.877074528,0.983134152,0.030199146,0.004445291,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.5,0.5,0.5,0.508927684,0.5,0.50178354,0.003569575,50,0.5,0.5,0.5,0.510686513,0.5,0.502137303,0.004274605
235,4.689295292,0.748576074,0.040199661,0.006144193,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.5,0.5,0.5,0.524285005,0.51307927,0.507464499,0.009812077,16,0.5,0.5,0.5,0.546324147,0.530134029,0.515291635,0.019415539
236,5.331322527,1.111933365,0.052402401,0.004543616,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.5,0.5,0.518302463,0.5,0.5,0.5036564,0.007317913,31,0.5,0.5,0.520041138,0.5,0.5,0.504008228,0.008016455
237,7.033088541,2.63170448,0.062000275,0.008601763,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.5,0.5,0.507494145,0.5,0.5,0.501497153,0.0029964,58,0.5,0.5,0.572739417,0.5,0.5,0.514547883,0.029095767
238,6.582044744,2.100569223,0.07659893,0.004963564,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.503225716,0.5,0.5,0.5,0.515435384,0.503730451,0.005980564,28,0.518588394,0.5,0.5,0.5,0.518629186,0.507443516,0.009116417
239,6.822132397,1.257938375,0.065599012,0.00917975,0.0001,"(50, 50)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
240,0.766430473,0.252495349,0.007400417,0.001495249,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.498494714,0.499698943,0.000602114
241,1.094132757,0.116796324,0.009800053,0.002134998,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 3}",0.5,0.501591546,0.501050316,0.5,0.5,0.500528375,0.000669468,67,0.5,0.501605242,0.50026275,0.5,0.5,0.500373598,0.000624173
242,1.38701911,0.187303755,0.010199738,0.002481697,0.0001,"(50,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 4}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
243,1.536811352,0.330027764,0.011400795,0.002058963,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
244,1.661797333,0.220154327,0.012401247,0.002331435,0.0001,"(50,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 6}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
245,2.883226633,1.298003129,0.012800884,0.00160029,0.0001,"(50,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 7}",0.5,0.5,0.487488468,0.494173586,0.479880775,0.492317166,0.007739166,291,0.5,0.5,0.526677135,0.508753041,0.504150927,0.507916221,0.009921519
246,2.93356781,0.934233572,0.01479888,0.002315284,0.0001,"(50,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 8}",0.5,0.5,0.490561351,0.5,0.514959903,0.501103016,0.007828841,63,0.5,0.5,0.496516123,0.502819038,0.506407307,0.501148494,0.00330281
247,2.523765087,0.508252015,0.015199709,0.001599992,0.0001,"(50,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 9}",0.5,0.495204142,0.49000071,0.510964445,0.5,0.499232929,0.006928695,258,0.5,0.513071253,0.490643606,0.510299465,0.5,0.502802865,0.008064719
248,2.726054239,1.122333666,0.017199326,0.000747997,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 10}",0.5,0.5,0.500525158,0.497643886,0.5,0.499634218,0.001015043,250,0.5,0.5,0.501722918,0.506538683,0.5,0.50165232,0.002532667
249,3.571432161,1.070451138,0.026400328,0.002059074,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 15}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
250,3.9568295,0.701648107,0.036800337,0.003249727,0.0001,"(50,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 20}",0.519072572,0.500530515,0.5,0.509339295,0.500461287,0.505888573,0.007469333,21,0.504343629,0.502932023,0.5,0.503906312,0.502905295,0.502817452,0.001514841
251,5.35124855,1.143214031,0.045199966,0.009107606,0.0001,"(50,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 25}",0.526270566,0.522154316,0.5340572,0.506763182,0.515563125,0.52096608,0.009289411,1,0.547896923,0.549254709,0.548854337,0.541219534,0.55348255,0.548141611,0.003955948
252,5.91723752,2.506270841,0.04980135,0.007081939,0.0001,"(50,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 30}",0.493393622,0.5,0.503676105,0.510169612,0.5,0.501441324,0.00548042,59,0.508043758,0.5,0.513014111,0.511756536,0.5,0.506562881,0.005602289
253,5.947858858,2.043965366,0.069399357,0.008014353,0.0001,"(50,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 35}",0.500380325,0.510652746,0.5,0.50197289,0.501511603,0.50290452,0.003942075,37,0.51962677,0.515888616,0.5,0.517525988,0.511013403,0.512810955,0.007007291
254,6.860106564,1.262076394,0.075807476,0.018664074,0.0001,"(50,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 40}",0.499084404,0.509506833,0.5,0.498360656,0.488680718,0.49913036,0.00660566,260,0.553308178,0.526306306,0.507027027,0.516186137,0.549188305,0.530403191,0.018126627
255,0.582399607,0.246893936,0.003999376,0.000632712,0.0001,"(25,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 2}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
256,0.871615267,0.161273237,0.009200907,0.002925071,0.0001,"(25,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 3}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
257,1.264841461,0.198578217,0.00779953,0.000747539,0.0001,"(25,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 4}",0.46916554,0.498366013,0.496721311,0.493776169,0.498360656,0.491264096,0.011193313,295,0.500906751,0.5,0.500671916,0.498663246,0.500934666,0.500235316,0.000855256
258,1.346619034,0.347327336,0.00860076,0.001357127,0.0001,"(25,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 5}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
259,1.395600033,0.315349802,0.010999727,0.00167337,0.0001,"(25,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 6}",0.51532567,0.486631016,0.48618267,0.509069619,0.501270314,0.499702639,0.011733651,242,0.492643618,0.487911548,0.499458575,0.509048967,0.50507365,0.498827271,0.007762595
260,2.697623062,1.336223002,0.015399647,0.006375145,0.0001,"(25,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 7}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
261,2.613634443,0.930652249,0.013400936,0.001854821,0.0001,"(25,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 8}",0.499197093,0.5,0.494045845,0.501270314,0.491420055,0.497189209,0.003786845,277,0.491341991,0.5,0.500509577,0.51345247,0.49239041,0.49953889,0.007912427
262,2.306223202,0.411246653,0.016400003,0.00355506,0.0001,"(25,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 9}",0.5,0.5,0.5,0.5,0.5,0.5,0,77,0.5,0.5,0.5,0.5,0.5,0.5,0
263,2.80403595,1.187532382,0.018799162,0.001166319,0.0001,"(25,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 10}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
264,3.915040636,0.877668265,0.027600098,0.001624532,0.0001,"(25,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 15}",0.5,0.504286563,0.493967781,0.5,0.5,0.499652857,0.003290373,248,0.497265122,0.513677314,0.502905295,0.502819038,0.49972221,0.503277796,0.005608808
265,4.423236895,0.710348939,0.037799358,0.000399233,0.0001,"(25,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 20}",0.501352265,0.500190985,0.503612235,0.439450713,0.495876801,0.488110989,0.024442828,297,0.519246519,0.508124488,0.516884151,0.505811917,0.505953023,0.51120402,0.005710988
266,5.545728493,1.402087821,0.04800024,0.006065546,0.0001,"(25,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 25}",0.526270566,0.5,0.498672912,0.539621035,0.493974878,0.51171437,0.017954959,12,0.543026793,0.514791155,0.543687796,0.519812005,0.452225417,0.514708633,0.033382371
267,7.257854128,2.859820415,0.065399361,0.007787404,0.0001,"(25,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 30}",0.46498197,0.538324421,0.497516145,0.496721311,0.494549713,0.498408661,0.023380457,271,0.521937522,0.511367731,0.543411775,0.511568983,0.5228155,0.522220302,0.011668262
268,6.735402536,2.331033001,0.072999573,0.006260415,0.0001,"(25,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 35}",0.487970476,0.49337917,0.5,0.5,0.5,0.496262665,0.004880916,285,0.498318123,0.51013923,0.5,0.504324324,0.504324324,0.5034212,0.004111185
269,7.123329496,1.626725318,0.0762012,0.013479716,0.0001,"(25,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 40}",0.535961799,0.522599949,0.506110283,0.512468952,0.491256831,0.513699497,0.015088636,3,0.55048555,0.519115479,0.531530942,0.538336798,0.56884549,0.541662852,0.016963715
270,0.823036432,0.267688794,0.00640111,0.00135485,0.0001,"(25, 25)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 2}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
271,1.133598709,0.067830653,0.010200024,0.001938287,0.0001,"(25, 25)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 3}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
272,1.723800564,0.155069123,0.008799028,0.001720385,0.0001,"(25, 25)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 4}",0.5,0.5,0.508693492,0.5,0.5,0.501736754,0.003475938,52,0.5,0.5,0.506007874,0.5,0.5,0.501201575,0.002403149
273,1.837599087,0.432056591,0.012998676,0.001095454,0.0001,"(25, 25)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 5}",0.487646495,0.5,0.512617983,0.494301327,0.5,0.498905168,0.008227855,262,0.488753364,0.5,0.511166011,0.488216482,0.498494714,0.497326114,0.008444353
274,1.795397758,0.341517477,0.013400459,0.001201185,0.0001,"(25, 25)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 6}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
275,3.002638483,1.538984315,0.014999199,0.002097626,0.0001,"(25, 25)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 7}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
276,3.044672871,0.9904163,0.016800499,0.00074912,0.0001,"(25, 25)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 8}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
277,2.796662951,0.671551748,0.017601061,0.001960365,0.0001,"(25, 25)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 9}",0.5,0.5,0.489780711,0.5,0.5,0.497958428,0.004086001,273,0.5,0.5,0.517871013,0.5,0.5,0.503574203,0.007148405
278,3.163263321,1.191001872,0.018799448,0.001327324,0.0001,"(25, 25)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 10}",0.501281835,0.5,0.503612235,0.495415513,0.5,0.500062803,0.002670406,73,0.512753013,0.5,0.510908126,0.501906489,0.5,0.505113526,0.005559146
279,3.936313534,1.144145469,0.029199982,0.004118431,0.0001,"(25, 25)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 15}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
280,4.770321417,1.00343319,0.04159894,0.004454257,0.0001,"(25, 25)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 20}",0.5,0.50485952,0.498360656,0.507416081,0.5,0.502126684,0.003424611,46,0.5,0.505929566,0.504031495,0.516767815,0.5,0.505345775,0.006159314
281,5.099330521,1.090131366,0.047199392,0.00597932,0.0001,"(25, 25)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 25}",0.5,0.5,0.5,0.5,0.499744518,0.499948961,0.00010215,238,0.5,0.5,0.5,0.5,0.517935153,0.503587031,0.007174061
282,7.41256361,2.886666513,0.059599829,0.004718044,0.0001,"(25, 25)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 30}",0.5,0.502610135,0.498772266,0.482173018,0.502036761,0.497122631,0.007596275,281,0.50487013,0.507944308,0.553880656,0.497315433,0.520844429,0.516970991,0.019957854
283,6.517556667,2.297516196,0.068199825,0.003370414,0.0001,"(25, 25)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 35}",0.5,0.49337917,0.5,0.5,0.5,0.498674847,0.002649072,266,0.5,0.51013923,0.5,0.5,0.504324324,0.502892711,0.003991613
284,6.63854394,1.03849607,0.068001223,0.009465666,0.0001,"(25, 25)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 40}",0.536384381,0.493485273,0.5,0.491611667,0.510233482,0.506360562,0.01638511,17,0.525900901,0.518951679,0.504324324,0.50798381,0.506411289,0.512714401,0.008310096
285,1.18005085,0.222137237,0.010599995,0.000800741,0.0001,"(100, 25, 100)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 2}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
286,1.408816051,0.122405204,0.012000179,0.001094583,0.0001,"(100, 25, 100)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 3}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
287,1.808317804,0.188428185,0.011398983,0.00135769,0.0001,"(100, 25, 100)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 4}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
288,1.820628834,0.327279249,0.012399149,0.001018732,0.0001,"(100, 25, 100)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 5}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
289,2.004251051,0.354235471,0.016199207,0.001166369,0.0001,"(100, 25, 100)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 6}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
290,2.863171244,1.070629893,0.017598867,0.000800133,0.0001,"(100, 25, 100)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 7}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
291,3.239485359,0.827576275,0.017200708,0.002228204,0.0001,"(100, 25, 100)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 8}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
292,2.786334181,0.556013488,0.018599415,0.002727988,0.0001,"(100, 25, 100)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 9}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
293,3.192014456,1.159187725,0.020199823,0.001165435,0.0001,"(100, 25, 100)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 10}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
294,4.092437458,1.100616708,0.029999542,0.005514457,0.0001,"(100, 25, 100)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 15}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
295,4.493835831,0.901934553,0.041199017,0.001325353,0.0001,"(100, 25, 100)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 20}",0.5,0.5,0.5,0.519558583,0.5,0.503907343,0.007820151,25,0.5,0.5,0.5,0.544691467,0.5,0.508938293,0.017876587
296,5.046874094,1.22381945,0.046799088,0.005912281,0.0001,"(100, 25, 100)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 25}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
297,6.415873384,2.136171092,0.056000328,0.007950694,0.0001,"(100, 25, 100)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 30}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
298,5.977826166,1.665494157,0.062000179,0.011136118,0.0001,"(100, 25, 100)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 35}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,77,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
299,4.691313219,0.442545545,0.029600811,0.011252789,0.0001,"(100, 25, 100)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 40}",0.497774397,0.5,0.5,0.5,0.5,0.499553718,0.000891111,254,0.507341757,0.5,0.50026275,0.5,0.500803291,0.50168156,0.002845259
